Price,Open,High,Low,Close,Volume
Ticker,VZ,VZ,VZ,VZ,VZ
Date,,,,,
2016-03-08,30.280645139138038,30.68787808842506,30.210834473878872,30.519166946411133,14306500
2016-03-09,30.571517637299422,30.81003938322572,30.25154976631153,30.44934844970703,15466600
2016-03-10,30.571522122725675,30.63551615016049,30.245737574680476,30.43771743774414,15102100
2016-03-11,30.62969407470333,30.70532134891693,30.39117233618571,30.55988121032715,15223900
2016-03-14,30.571522883308365,30.68787546160813,30.38535964572508,30.565706253051758,11729400
2016-03-15,30.391179478230747,30.68205982376831,30.391179478230747,30.641334533691406,11295700
2016-03-16,30.641314219248578,31.05436572269196,30.484240889726077,30.95546531677246,11866400
2016-03-17,30.996205826354707,31.304540471030556,30.943847280597726,31.1998233795166,16401500
2016-03-18,31.304545792040056,31.327814534699957,30.972942352294925,30.972942352294922,23209400
2016-03-21,30.943848547296007,31.176553697795274,30.844950300840328,31.08928871154785,10679000
2016-03-22,31.07763444828527,31.100905393118026,30.891471328102103,30.95546531677246,10852000
2016-03-23,30.908934746590482,30.96710990656093,30.728588199897946,30.780946731567383,9716100
2016-03-24,30.68205604841416,31.19400379571286,30.635514133619385,31.159099578857422,15096400
2016-03-28,31.159098758777994,31.25799699625302,30.949664586194896,31.066017150878906,8527100
2016-03-29,31.130001646888662,31.461607155143657,31.00783248130212,31.44415283203125,10770500
2016-03-30,31.513972239437223,31.630324809202556,31.240546252615474,31.438344955444336,14528300
2016-03-31,31.420887419801097,31.56632756235001,31.36852887971387,31.461612701416016,12428600
2016-04-01,31.019480536273168,31.467436544323185,30.891492471332885,31.420894622802734,13807100
2016-04-04,31.432533668383606,31.659420013427738,31.298728957697097,31.659420013427734,11402700
2016-04-05,31.636139299349633,31.70013331486531,31.385982085555828,31.46742820739746,12979100
2016-04-06,31.523280147811143,31.523280147811143,31.235209647267904,31.46449089050293,12993600
2016-04-07,30.876589967911478,30.982412427328267,30.435663801230334,30.570880889892578,23076300
2016-04-08,30.68846652353449,30.911869778080824,30.600280379125806,30.676708221435547,12197900
2016-04-11,30.782522725916806,30.80603932402461,30.27692707993021,30.341596603393555,14975900
2016-04-12,30.370994748079124,30.682581859772082,30.341600118372213,30.541486740112305,12335000
2016-04-13,30.612035420063844,30.623793720910154,29.888916738015084,30.153472900390625,19752900
2016-04-14,30.147585033561473,30.306318690997074,30.124070680459393,30.194618225097656,10083300
2016-04-15,30.147598281358082,30.2710593420602,30.04177579656598,30.188751220703125,11862000
2016-04-18,30.1887461938856,30.51209386727934,30.08880399859417,30.41214942932129,14322900
2016-04-19,30.45329454738694,30.67081745512559,30.447416519682022,30.617908477783203,11393400
2016-04-20,30.65906400778663,30.700216933219934,30.370991287087257,30.42390251159668,15412500
2016-04-21,29.72430720799978,29.79485477562423,29.083494341855268,29.412717819213867,32172200
2016-04-22,29.483268346062026,29.76546086608494,29.424476836057174,29.718427658081055,17823300
2016-04-25,29.706665613711806,29.953585439292283,29.55969022121544,29.841882705688477,12439500
2016-04-26,29.971220654873246,29.982978954955943,29.559689122644485,29.65375328063965,10064300
2016-04-27,29.665505699554185,30.459173977793927,29.665505699554185,30.38862419128418,17012400
2016-04-28,30.15935509642663,30.312210785881284,29.935951834813533,29.99474334716797,13055600
2016-04-29,29.9535864943344,30.012375756337047,29.77133619385964,29.94770622253418,13684800
2016-05-02,30.112317082570804,30.247534165343286,30.006494627763406,30.171106338500977,11103800
2016-05-03,30.04764915384748,30.171107943468108,29.60672298291683,29.794851303100586,12900700
2016-05-04,29.677267303154643,29.977098322555264,29.512655601627234,29.888912200927734,9033800
2016-05-05,29.977098322555264,30.006492948875696,29.765453424782173,29.888912200927734,10788800
2016-05-06,29.930067140229824,30.065284224535226,29.753697127773492,30.053525924682617,9782300
2016-05-09,30.112323726311292,30.235782536603423,29.988862673352305,30.030017852783203,8719800
2016-05-10,30.20637949961625,30.306321677480252,30.141709976214262,30.300443649291992,7903500
2016-05-11,30.265175268849248,30.394514343502465,30.030015965358604,30.071168899536133,8508900
2016-05-12,30.112319117463787,30.335720099228244,30.03589128545673,30.259294509887695,9917100
2016-05-13,30.22402068781313,30.271053891548522,29.894794989665158,29.94770622253418,9561300
2016-05-16,29.8477679801907,30.176993721925403,29.771340135335578,30.118202209472656,7903400
2016-05-17,30.10055670482393,30.18874058263131,29.788967390439154,29.92418670654297,10466800
2016-05-18,29.93594238393747,30.00061190577753,29.430348993308108,29.62435531616211,10443100
2016-05-19,29.39507611216332,29.406834411728145,28.877722144642675,29.177553176879883,16022400
2016-05-20,29.277494373856335,29.277494373856335,29.08348804423177,29.195188522338867,15345800
2016-05-23,29.195187725525997,29.265735275948934,28.83656745998793,28.88947868347168,13263100
2016-05-24,29.01881997243273,29.17167338394838,28.924755817038555,29.14815902709961,11827300
2016-05-25,29.17756127130445,29.400962297012935,29.04234415279659,29.30689811706543,9490400
2016-05-26,29.30688928201208,29.559687109910914,29.27161662683214,29.489139556884766,11044000
2016-05-27,29.62436730045252,29.90068182639853,29.500908477540634,29.759584426879883,10649500
2016-05-31,29.91242840763541,30.077040107008816,29.741936437475125,29.92418670654297,15834500
2016-06-01,29.906548778320747,29.971218302366328,29.52441414762654,29.647872924804688,10670800
2016-06-02,29.67138545425078,29.84775543212891,29.465618611171337,29.847755432128906,8721100
2016-06-03,29.847752116311433,29.982969159085464,29.75368798904838,29.935935974121094,9500700
2016-06-06,30.01825929534373,30.035895627330756,29.777219706631417,29.81249237060547,10075600
2016-06-07,29.74781489205026,30.564999857843898,29.74781489205026,30.42390251159668,15210900
2016-06-08,30.28281601608434,30.39451877599895,30.1240845283467,30.2886962890625,10546200
2016-06-09,30.35923644766306,30.57088136981922,30.200502756045946,30.541486740112305,9790700
2016-06-10,30.488568729763188,31.058833838465446,30.406262887819768,30.964767456054688,15629000
2016-06-13,30.864820519835046,31.05882903958209,30.70608688804173,30.905973434448242,12394200
2016-06-14,30.78840958531997,31.217577531889933,30.75901495058691,31.152910232543945,10735900
2016-06-15,31.141134604285885,31.282229669571006,31.01767361882937,31.064706802368164,10289000
2016-06-16,31.064731247734922,31.440988041465634,30.90599749237964,31.429229736328125,11914500
2016-06-17,31.411581156897952,31.617345809936523,31.16466133058515,31.617345809936523,18836300
2016-06-20,31.74668245149087,31.85838293423808,31.411578760582884,31.6055850982666,14344300
2016-06-21,31.682016438886503,32.03475873974027,31.417460273912827,31.80547523498535,11893000
2016-06-22,31.88190879098033,31.981853245756824,31.740813639453155,31.764328002929688,12959200
2016-06-23,31.981847766028338,32.146459495494675,31.864266998123835,32.14057922363281,12329900
2016-06-24,32.022999709908824,32.46392589394024,31.82311308344125,31.999483108520508,43842700
2016-06-27,31.78196270735795,32.25816158908784,31.676140235269813,32.18173599243164,22570200
2016-06-28,32.19348867909906,32.328708012454754,31.946571098536133,32.228763580322266,17780600
2016-06-29,32.228756641540315,32.51094906257102,32.228756641540315,32.36985397338867,18184100
2016-06-30,32.49331884327303,32.875453504063614,32.21112636921237,32.82842254638672,22143300
2016-07-01,32.83430927940992,33.09298746454045,32.681455823105814,33.05771255493164,16092300
2016-07-05,33.11061485264013,33.4809934541342,33.11061485264013,33.234073638916016,20703200
2016-07-06,33.379560784434915,33.45082282035515,32.928245883476414,33.40925216674805,15761500
2016-07-07,33.31425312529456,33.338007147778825,32.72041615503756,32.88669204711914,13574100
2016-07-08,32.89261472914793,33.2726698579178,32.6669561469506,33.195472717285156,15946200
2016-07-11,33.106400366969375,33.254859561440085,32.9044957718769,33.21329116821289,12434700
2016-07-12,33.106398073106845,33.23110324414792,32.88073947886059,32.94012451171875,14897600
2016-07-13,33.00543820397018,33.2786024870984,32.880730800536185,33.25484848022461,11405600
2016-07-14,33.02920623727879,33.314247664441325,33.02920623727879,33.15985107421875,11098500
2016-07-15,33.28455627385713,33.30237292045396,33.01732922798353,33.15985107421875,13949700
2016-07-18,33.177660146029204,33.254859561440085,33.11233773801289,33.21329116821289,9623300
2016-07-19,33.23110248390144,33.25485649650127,32.98762951802149,33.07670593261719,10270100
2016-07-20,33.005445945732866,33.05888907577435,32.845109759686494,33.029197692871094,12008700
2016-07-21,32.97575108567058,33.05888786086738,32.80354016503746,32.8807373046875,9802100
2016-07-22,32.92231112228889,33.37362835537643,32.892619735579665,33.31424331665039,10973200
2016-07-25,33.314244090031174,33.314244090031174,33.041079701472725,33.17766189575195,10848700
2016-07-26,33.165787304896654,33.40332295201186,32.47693664663192,32.54819869995117,18753900
2016-07-27,32.63132477225311,32.922303465763115,32.32846680845298,32.851043701171875,17074600
2016-07-28,32.77979309930435,32.78573047080197,32.44724366274473,32.57788848876953,10672300
2016-07-29,32.65507731236674,33.088577780853804,32.64320030791829,32.90448760986328,15508900
2016-08-01,33.00544615822669,33.14796570320282,32.28690200162076,32.36410140991211,17434600
2016-08-02,32.33440374539943,32.41754050803623,31.900903293574057,32.067176818847656,18428200
2016-08-03,32.162193777817606,32.18594778815928,31.847461069365295,32.00779724121094,10429400
2016-08-04,32.06718408287336,32.15032086434274,31.966232924034088,32.02561569213867,11309800
2016-08-05,32.03156517249421,32.06125883307971,31.669326525618565,31.85341453552246,13460100
2016-08-08,31.853398961326544,31.912783988153965,31.71087942755503,31.823707580566406,9830400
2016-08-09,31.82965294102329,31.936543750839068,31.669318991607334,31.865283966064453,7906200
2016-08-10,31.960300241241914,32.05531405006465,31.82371803264097,31.954362869262695,8875700
2016-08-11,31.95436508021207,32.061255905697,31.91279667755771,31.98405647277832,7824800
2016-08-12,32.043430517958214,32.055307524806835,31.782143163210957,31.859342575073242,7655000
2016-08-15,31.86528747607906,31.978115669842726,31.788088045973417,31.835596084594727,8250900
2016-08-16,31.770273732012594,31.77621110419896,31.313019053191532,31.330833435058594,13933100
2016-08-17,31.413968725200956,31.574302673339844,31.105173306560243,31.574302673339844,12930100
2016-08-18,31.443654799273062,31.508977200968378,31.1883048282681,31.396146774291992,11204900
2016-08-19,31.40802540737598,31.41990241423644,30.974524850852646,31.146738052368164,11991000
2016-08-22,31.223932362689627,31.289252491788478,30.980457159792294,31.20611572265625,8183900
2016-08-23,31.27144215412572,31.366455940443885,31.15267435490117,31.25362777709961,7775100
2016-08-24,31.206117575693522,31.307070990853802,30.98045899942983,31.19424057006836,8900700
2016-08-25,31.194249119042414,31.348647969176273,31.075483560856757,31.324893951416016,8680100
2016-08-26,31.259560619886344,31.479279544176823,30.820122771305385,30.92107391357422,15105300
2016-08-29,31.093296769513035,31.28926174537905,30.97452895049632,31.176433563232422,11960400
2016-08-30,31.223942379690097,31.229879751401292,30.897330302879617,31.039852142333984,9161900
2016-08-31,31.010145679744316,31.15266518461499,30.927008924351973,31.075468063354492,10390500
2016-09-01,30.96265209534142,31.301138908764685,30.903269318192958,31.212064743041992,9988800
2016-09-02,31.354582042109698,31.55648664121363,31.188308465897364,31.402090072631836,13275300
2016-09-06,31.526779563890305,31.972156934486623,31.372383072151752,31.77618980407715,17235600
2016-09-07,31.77025717210684,31.94247032475077,31.639612399024305,31.894962310791016,10612300
2016-09-08,31.829648971557617,31.995924802372464,31.72869781115881,31.829648971557617,9005300
2016-09-09,31.550555959101622,31.615878382264814,30.742937391462252,30.772628784179688,18258500
2016-09-12,30.73104878415141,31.37833086847819,30.707294772818432,31.217994689941406,15678600
2016-09-13,30.909209165773426,30.950777566168743,30.374757332701666,30.552907943725586,17602400
2016-09-14,30.636035290435665,30.79637147047087,30.463822104622974,30.57665252685547,11941800
2016-09-15,30.576656971657247,30.93889550664513,30.356935730794653,30.86763572692871,13007400
2016-09-16,30.814185890141005,30.861693913318252,30.653849709878635,30.80824851989746,19932300
2016-09-19,30.81419803779186,30.85576644180554,30.297560541258903,30.404451370239258,14578500
2016-09-20,30.641981298950427,30.76074912489988,30.36287951307325,30.446016311645508,14006300
2016-09-21,30.50540390859389,30.885459199394397,30.43414410789585,30.802322387695312,14434700
2016-09-22,30.968581515524164,31.17048606265028,30.87950511388056,31.08734703063965,12751900
2016-09-23,31.057665897963602,31.366461322812636,30.96859173224091,31.212064743041992,13014800
2016-09-26,31.146730776648642,31.212053166468472,30.891380852065797,30.96858024597168,10559000
2016-09-27,31.063597573824694,31.271439505885922,30.87950738735106,31.170488357543945,8259000
2016-09-28,31.06359741399655,31.14079455104658,30.766679075261262,30.915138244628906,13279100
2016-09-29,30.784497763698152,31.12298453605494,30.742929371675913,30.95077133178711,10804700
2016-09-30,31.134862732499734,31.217999519720152,30.855758719424713,30.86763572692871,13077600
2016-10-03,30.78449450830884,30.962645064609063,30.64197270408432,30.80824851989746,9120300
2016-10-04,30.74293104631648,30.843882213781693,30.285676443856637,30.440073013305664,13753300
2016-10-05,30.444875965856095,30.52295579425269,30.048474031819385,30.1926212310791,17190900
2016-10-06,30.222656183439316,30.342778487322526,30.012443870000485,30.18661880493164,11724000
2016-10-07,30.306741879647902,30.354791718880254,29.982412338256832,29.982412338256836,13816800
2016-10-10,30.168594310442465,30.210636763443702,29.80822977296276,30.144569396972656,10687700
2016-10-11,30.090517948099695,30.156585322169484,29.820245659475454,29.97039794921875,11737900
2016-10-12,30.006432749839842,30.318749784501698,29.99442029183645,30.21063995361328,8880100
2016-10-13,30.16860015028523,30.276709990684715,29.922350467406908,30.20463752746582,11156900
2016-10-14,30.234653388157184,30.39681807290856,30.192610946681782,30.19861602783203,8853200
2016-10-17,30.156584433002507,30.384816548202686,30.060487062045915,30.288719177246094,10724600
2016-10-18,30.396828426864197,30.396828426864197,30.06048648935286,30.1926212310791,10873900
2016-10-19,30.30073042794478,30.40884025235703,30.24066814152578,30.25868797302246,10364900
2016-10-20,29.75417391179767,29.772191450752963,29.369784473139514,29.51392936706543,27098200
2016-10-21,29.303713572340076,29.38179109248496,28.799201922201455,28.94935417175293,24785000
2016-10-24,29.255668777981178,29.38780351344854,28.907316690578906,28.955364227294922,19414700
2016-10-25,28.955365682591687,29.00341551286458,28.703110947085015,28.73314094543457,16441200
2016-10-26,28.673084897242063,28.859272287333958,28.576987514604927,28.607017517089844,15049200
2016-10-27,28.673085164849436,29.25567455014965,28.607017784080607,29.15357208251953,22330700
2016-10-28,29.165578787460436,29.29170614887461,28.889296859561238,28.955364227294922,10660100
2016-10-31,28.973394250425848,29.00942934285363,28.859277014690676,28.889307022094727,12459400
2016-11-01,29.02144211324919,29.057479497203627,28.546960201324705,28.62504005432129,13229400
2016-11-02,28.679088796467852,28.679088796467852,28.144546984435816,28.192594528198242,16488200
2016-11-03,28.216618216830742,28.390795424061444,28.102503300615176,28.150550842285156,12605100
2016-11-04,28.210616425118243,28.396803821135528,28.16256658669933,28.276683807373047,14410200
2016-11-07,28.462865153922536,28.510914982128988,28.192590598116027,28.504907608032227,14705200
2016-11-08,28.56496746282276,28.73914234739659,28.510912556260752,28.619022369384766,9482400
2016-11-09,28.23462866976383,28.87728242099455,27.910301544278642,28.745147705078125,20871900
2016-11-10,28.74515040167806,28.757162857992046,27.844236798405117,28.042436599731445,24311700
2016-11-11,28.04844397345932,28.168566245457402,27.934326784047347,28.042436599731445,16425500
2016-11-14,28.054451865949396,28.138536777427376,27.634025017417496,27.736129760742188,21820200
2016-11-15,27.93433475661369,28.45085906982422,27.856257205001814,28.45085906982422,18672200
2016-11-16,28.522926128771147,28.817223294018273,28.42082139409432,28.787193298339844,17328400
2016-11-17,28.799208316488798,28.93134076745524,28.71512340465324,28.73314094543457,12436300
2016-11-18,28.739145928517935,28.94936049851643,28.570976105432738,28.871280670166016,12820600
2016-11-21,28.865270564802763,29.04545281406503,28.78118337674821,29.015422821044922,10773300
2016-11-22,29.117531273009085,29.796220253002033,29.05146390002631,29.72414779663086,22030000
2016-11-23,29.610038954740958,30.420862909700606,29.604033869656543,30.16860580444336,21456700
2016-11-25,30.16259474320977,30.51094688765461,30.132562450309848,30.4328670501709,8087100
2016-11-28,30.31274378822611,30.751188182007006,30.300731330584465,30.70313835144043,15982400
2016-11-29,30.649079040719517,30.72115377622957,30.492921696064467,30.607036590576172,11532800
2016-11-30,30.36079252786605,30.468902359772592,29.97039794921875,29.97039794921875,20698900
2016-12-01,29.910321529918313,30.02443868254873,29.616024464077938,29.952363967895508,12982800
2016-12-02,30.030454777611425,30.22264950489679,29.790210222933784,29.916339874267578,10650700
2016-12-05,29.874295439395787,30.078502609984756,29.874295439395787,29.880300521850586,13074700
2016-12-06,30.120544327877667,30.402829019220732,29.886304877287678,30.246671676635742,13581500
2016-12-07,30.462900525198478,30.88933252367493,30.294728384773542,30.859302520751953,16280600
2016-12-08,30.76920267605543,30.79923267161488,30.619050407116365,30.709142684936523,11502900
2016-12-09,30.685122769460843,31.009452273064074,30.583018018559603,30.92536735534668,10101500
2016-12-12,30.955390077571565,31.48993174978694,30.919352710819133,31.087522506713867,16186400
2016-12-13,31.279727120558604,31.453902041080767,31.267714662049805,31.44789695739746,12211500
2016-12-14,31.507959189296006,31.628081491745483,30.87731996536419,31.00945472717285,19920400
2016-12-15,30.853286170694517,31.309750330457298,30.781213726415753,31.117555618286133,13963600
2016-12-16,31.267711517501592,31.399843965525672,31.14758923563628,31.39383888244629,21262500
2016-12-19,31.51996097679417,31.91035775479092,31.285723826452756,31.778223037719727,13407000
2016-12-20,31.79023349203354,32.10855551824167,31.79023349203354,31.904348373413086,10366900
2016-12-21,31.886323365230503,32.09053046220706,31.814250946044922,31.814250946044922,9656700
2016-12-22,31.74218250954111,32.27672640664739,31.664104994633462,32.22267150878906,11101500
2016-12-23,32.2226822265012,32.28274222581331,32.09655256211839,32.240699768066406,7201200
2016-12-27,32.24670098604652,32.33078818260268,32.09654871462327,32.216670989990234,6255400
2016-12-28,32.21066718493209,32.33078946506394,32.05450753341812,32.09654998779297,6849500
2016-12-29,32.186641118777366,32.372830760875445,32.138591291987474,32.2767333984375,7150800
2016-12-30,32.16262646460076,32.21668139141089,31.934394296831073,32.060523986816406,12440800
2017-01-03,32.408870660415076,32.83530262646581,32.27073082455958,32.78125,22891700
2017-01-04,32.76322628025236,32.91938593088129,32.631093834883934,32.745208740234375,18316100
2017-01-05,32.901368544893295,32.93140083534444,32.613076427470574,32.817283630371094,13840600
2017-01-06,32.5793229113682,32.6460966309016,32.233315742547305,32.330440521240234,15615000
2017-01-09,32.306163876806814,32.33651493860959,31.972295250063535,31.97836685180664,14097200
2017-01-10,31.984439808167906,32.26974491625581,31.577730438937607,32.02693176269531,11787400
2017-01-11,31.941944811629895,32.02085942636725,31.711274884917053,31.844820022583008,16142800
2017-01-12,31.82660922715518,32.105842700760846,31.729484440003752,31.97836685180664,11052100
2017-01-13,32.00265433882995,32.111920033330016,31.81447401704917,31.899457931518555,9458700
2017-01-17,31.899448503363743,32.105838941348075,31.869097445114907,32.01478576660156,11383500
2017-01-18,31.8812466347494,32.075496236897436,31.693066319576896,31.717348098754883,12930900
2017-01-19,31.89946127551751,31.954094128494667,31.674860575783967,31.78412628173828,13286100
2017-01-20,31.929802075604886,32.2940217501797,31.90552261647656,32.002647399902344,15473700
2017-01-23,31.844813718129537,31.990502030676147,31.67484594985613,31.814462661743164,15695500
2017-01-24,30.50934415315671,30.83107181098087,30.22404146533748,30.424360275268555,43484700
2017-01-25,30.048017415162075,30.315110069667107,29.64737727558544,30.211915969848633,30398600
2017-01-26,29.592728831167257,30.029791413369864,29.447040531887403,29.81732940673828,37877100
2017-01-27,29.956957416326535,30.187629679095828,29.908396175323325,30.108715057373047,18369300
2017-01-30,30.041938645604034,30.25439838148996,29.85375836836404,29.969093322753906,12148700
2017-01-31,29.871976886939418,30.029806148238514,29.70200905074479,29.75057029724121,16844200
2017-02-01,29.950886001091057,29.969096175718416,29.289222640524176,29.37420654296875,26004100
2017-02-02,29.465267156323666,29.49561822451102,29.076767925994172,29.307437896728516,17787200
2017-02-03,29.410633102926273,29.51382719366495,29.337790079132027,29.489547729492188,15166400
2017-02-06,29.544173127635382,29.544173127635382,29.101041143449567,29.15567398071289,16151400
2017-02-07,29.216381729560972,29.23459190549922,29.01606053168892,29.1617488861084,12771900
2017-02-08,29.228521126130403,29.483472838797667,29.198167746932924,29.3620662689209,13962800
2017-02-09,29.362061241546474,29.720209287760053,29.362061241546474,29.6291561126709,13577300
2017-02-10,29.708067623442354,29.8173332831983,29.556310019963238,29.732349395751953,12317400
2017-02-13,29.301362841796266,29.51382259292618,29.186027879131114,29.471330642700195,18305300
2017-02-14,29.325642858553287,29.422767641191456,29.131393293276947,29.301361083984375,20847200
2017-02-15,29.137463975390446,29.19816609908414,29.016057412365466,29.18602752685547,19297100
2017-02-16,29.15566947557738,29.45311539152469,29.0706855897745,29.41669273376465,18706900
